Date,CU_Cathode_FM,CU_Cathode_US_DOM,CU_Cathode_RSA,CU_Cathode_Rotterdam,CU_Cathode_Germany,CU_Cathode_Shangai,CU_Cathode_Japan,CU_Cathode_Taiwan,CU_Cathode_Seasia,Currency,Unit_of_Measure
2015-01-01,0.00145,0.00069,73577.45,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2015-01-02,0.00145,0.00069,73709.31,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2015-01-05,0.00143,0.00069,72895.65,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2015-01-06,0.00143,0.00069,72376.5,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2015-01-07,0.00143,0.00069,72342.63,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2015-01-08,0.00143,0.00069,72826.45,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2015-01-09,0.00143,0.00069,71231.66,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2015-01-12,0.00141,0.00069,70350.77,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2015-01-13,0.00137,0.00069,68035.51,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2015-01-14,0.00131,0.00069,65058.25,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2017-03-09,0.00131,0.00061,74461.65,42.5,90,42.5,65,62.5,62.5,us dollar,tonne
2017-03-10,0.00132,0.00061,75929.7,42.5,90,42.5,65,62.5,62.5,us dollar,tonne
2017-03-13,0.00134,0.00061,75941.96,42.5,90,45,65,62.5,62.5,us dollar,tonne
2017-03-14,0.00134,0.00061,75513.86,42.5,85,45,65,55,65,us dollar,tonne
2017-03-15,0.00135,0.00061,76873.68,42.5,85,45,65,55,65,us dollar,tonne
2017-03-16,0.00136,0.00061,75822.17,42.5,85,45,65,55,65,us dollar,tonne
2017-03-17,0.00137,0.00061,75122.44,42.5,85,45,65,55,65,us dollar,tonne
2017-03-20,0.00136,0.00061,74663.71,42.5,85,45,65,55,65,us dollar,tonne
2017-03-21,0.00133,0.00061,72978.55,42.5,85,45,66.5,55,67.5,us dollar,tonne
2017-03-22,0.00134,0.00061,72486.99,42.5,85,45,66.5,55,67.5,us dollar,tonne
2017-03-23,0.00135,0.00061,72737.37,42.5,85,45,66.5,55,67.5,us dollar,tonne
2017-03-24,0.00134,0.00061,72243.66,42.5,85,45,66.5,55,67.5,us dollar,tonne
2017-03-27,0.00134,0.00061,70125.59,42.5,85,45,66.5,55,67.5,us dollar,tonne
2017-03-28,0.00136,0.00061,74041.22,42.5,85,45,70,55,65,us dollar,tonne
2017-03-29,0.00136,0.00061,76354.22,42.5,85,45,70,55,65,us dollar,tonne
2017-03-30,0.00136,0.00061,76288.41,42.5,85,45,70,55,65,us dollar,tonne
2017-03-31,0.00135,0.00061,79149.25,42.5,85,45,70,55,65,us dollar,tonne
2017-04-03,0.00133,0.00061,78008.3,42.5,85,45,70,55,65,us dollar,tonne
2017-04-04,0.00133,0.00061,79505.86,42.5,85,45,70,55,70,us dollar,tonne
2017-04-05,0.00137,0.00061,78720.28,42.5,85,45,70,55,70,us dollar,tonne
2017-04-06,0.00136,0.00061,81075.13,42.5,85,45,70,55,70,us dollar,tonne
2017-04-07,0.00135,0.00061,79496.18,42.5,85,45,70,55,70,us dollar,tonne
2017-04-10,0.00133,0.00061,79158.86,42.5,85,45,70,55,70,us dollar,tonne
2017-04-11,0.00133,0.00061,79749.31,42.5,85,45,65,55,65,us dollar,tonne
2017-04-12,0.0013,0.00061,78432.53,42.5,85,45,65,55,65,us dollar,tonne
2017-04-13,0.00131,0.00061,75999.81,42.5,85,47.5,65,55,65,us dollar,tonne
2017-04-14,0.00131,0.00061,75999.81,42.5,85,47.5,65,55,65,us dollar,tonne
2017-04-17,0.00132,0.00061,75999.81,42.5,85,47.5,65,55,65,us dollar,tonne
2017-04-18,0.00129,0.00061,75088.76,42.5,85,47.5,65,55,65,us dollar,tonne
2017-04-19,0.00129,0.00061,74751.55,42.5,85,50,65,55,65,us dollar,tonne
2017-04-20,0.0013,0.00061,74480.32,42.5,85,50,65,55,65,us dollar,tonne
2017-04-21,0.0013,0.00061,73678.91,42.5,85,50,65,55,65,us dollar,tonne
2017-04-24,0.0013,0.00061,72950.95,42.5,85,53.5,65,55,65,us dollar,tonne
2017-04-25,0.00132,0.00061,73647.55,42.5,85,54,65,57.5,65,us dollar,tonne
2017-04-26,0.00132,0.00061,74293.49,42.5,85,55,65,57.5,65,us dollar,tonne
2017-04-27,0.00132,0.00061,75019.6,42.5,85,55,65,57.5,65,us dollar,tonne
2017-04-28,0.00133,0.00061,75902.22,42.5,85,52.5,65,57.5,65,us dollar,tonne
2017-05-01,0.00135,0.00061,75902.22,42.5,85,52.5,65,57.5,65,us dollar,tonne
2017-05-02,0.00134,0.00061,76780.71,40,87.5,52.5,65,55,65,us dollar,tonne
2017-05-03,0.00129,0.00061,75162.16,40,87.5,52.5,65,55,65,us dollar,tonne
2017-05-04,0.00128,0.00061,74550.58,40,87.5,52.5,65,55,65,us dollar,tonne
2017-05-05,0.00129,0.00061,75718.08,40,87.5,52.5,65,55,65,us dollar,tonne
2017-05-08,0.00127,0.00061,73473.97,40,87.5,57.5,65,55,65,us dollar,tonne
2017-05-09,0.00127,0.00061,75123.18,40,87.5,57.5,65,55,65,us dollar,tonne
2017-05-10,0.00127,0.00061,74724.53,40,87.5,57.5,65,55,65,us dollar,tonne
2017-05-11,0.00128,0.00061,75250.81,40,87.5,57.5,65,55,65,us dollar,tonne
2017-05-12,0.00129,0.00061,73789.7,40,87.5,57.5,65,55,65,us dollar,tonne
2017-05-15,0.00129,0.00061,74604.94,40,87.5,57.5,65,55,65,us dollar,tonne
2017-05-16,0.0013,0.00061,73583.72,40,87.5,62.5,65,55,67.5,us dollar,tonne
2017-05-17,0.0013,0.00061,72909.85,40,87.5,65,65,55,67.5,us dollar,tonne
2017-05-18,0.00129,0.00061,73035.12,40,87.5,65,65,55,67.5,us dollar,tonne
2017-05-19,0.00131,0.00061,74821.88,40,87.5,65,65,55,67.5,us dollar,tonne
2017-05-22,0.00132,0.00061,75198.68,40,87.5,65,65,55,67.5,us dollar,tonne
2017-05-23,0.00132,0.00058,75118.23,40,87.5,65,65,55,70,us dollar,tonne
2017-05-24,0.00132,0.00058,74412.05,40,87.5,65,65,55,70,us dollar,tonne
2017-05-25,0.00132,0.00058,72936.31,40,87.5,65,65,55,70,us dollar,tonne
2017-05-26,0.00131,0.00058,73268.75,40,87.5,65,65,55,70,us dollar,tonne
2017-05-29,0.00131,0.00058,73268.75,40,87.5,65,65,55,70,us dollar,tonne
2017-05-30,0.00131,0.00058,72454.8,40,87.5,65,65,55,70,us dollar,tonne
2017-05-31,0.00131,0.00058,73725.34,40,87.5,65,65,55,70,us dollar,tonne
2017-06-01,0.00132,0.00058,73905.79,40,87.5,65,65,55,70,us dollar,tonne
2017-06-02,0.00131,0.00058,71705.32,40,87.5,65,65,55,70,us dollar,tonne
2017-06-05,0.0013,0.00058,71593.23,40,87.5,65,65,55,70,us dollar,tonne
2017-06-06,0.0013,0.00058,70514.5,40,87.5,65,65,55,70,us dollar,tonne
2017-06-07,0.0013,0.00058,71816.34,40,87.5,65,65,55,70,us dollar,tonne
2017-06-08,0.00133,0.00058,72369.89,40,87.5,65,65,55,70,us dollar,tonne
2017-06-09,0.00135,0.00058,73928.65,40,87.5,65,65,55,70,us dollar,tonne
2017-06-12,0.00133,0.00058,73913.78,40,87.5,65,65,55,70,us dollar,tonne
2017-06-13,0.00132,0.00058,72544.98,40,90,65,65,55,65,us dollar,tonne
2017-06-14,0.00131,0.00058,72527.97,40,90,65,65,55,65,us dollar,tonne
2012-08-16,0.00172,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-08-17,0.00174,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-08-20,0.00172,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-08-21,0.00176,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-08-22,0.00176,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-08-23,0.00178,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-08-24,0.00178,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-08-27,0.00177,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-08-28,0.00177,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-08-29,0.00176,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-08-30,0.00175,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-08-31,0.00176,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-03,0.00176,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-04,0.00177,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-05,0.0018,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-06,0.00179,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-07,0.00186,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-10,0.00188,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-11,0.00189,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-12,0.00189,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-13,0.00189,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-14,0.00196,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-17,0.00194,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-18,0.00193,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-19,0.00195,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-20,0.00192,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-21,0.00193,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-24,0.0019,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-25,0.00192,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-26,0.00189,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-27,0.00191,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-09-28,0.00192,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-01,0.00193,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-02,0.00193,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-03,0.00193,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-04,0.00193,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-05,0.00192,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-08,0.00189,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-09,0.0019,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-10,0.0019,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-11,0.00191,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-12,0.00189,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-15,0.00189,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-16,0.00189,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-17,0.00191,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-18,0.0019,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-19,0.00186,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-22,0.00184,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-23,0.00182,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-24,0.00182,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-25,0.00181,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-26,0.00181,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-29,0.00178,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-30,0.00178,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-10-31,0.00179,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-01,0.00181,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-02,0.00177,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-05,0.00177,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-06,0.00178,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-07,0.00175,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-08,0.00177,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-09,0.00176,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-12,0.00177,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-13,0.00177,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-14,0.00176,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-15,0.00176,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-16,0.00176,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-19,0.0018,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-20,0.00179,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-21,0.00178,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-22,0.00178,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-23,0.00178,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-26,0.0018,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-27,0.0018,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-28,0.00179,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-29,0.00182,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-11-30,0.00184,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-03,0.00185,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-04,0.00185,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-05,0.00186,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-06,0.00184,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-07,0.00185,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-10,0.00187,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-11,0.00186,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-12,0.00188,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-13,0.00185,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-14,0.00186,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-17,0.00185,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-18,0.00185,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-19,0.00183,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-20,0.00179,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-21,0.00181,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-24,0.00181,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-25,0.00181,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-26,0.00181,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-27,0.00182,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-28,0.00182,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2012-12-31,0.00185,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-01,0.00185,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-02,0.00189,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-03,0.00188,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-04,0.00187,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-07,0.00186,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-08,0.00186,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-09,0.00186,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-10,0.00188,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-11,0.00185,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-14,0.00184,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-15,0.00184,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-16,0.00182,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-17,0.00185,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-18,0.00186,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-21,0.00186,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-22,0.00187,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-23,0.00186,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-24,0.00186,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-25,0.00185,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-28,0.00185,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-29,0.00187,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-30,0.0019,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-01-31,0.00189,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-01,0.00192,0.0006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-04,0.00191,0.0006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-05,0.00191,0.0006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-06,0.00189,0.0006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-07,0.00189,0.0006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-08,0.0019,0.0006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-11,0.00189,0.0006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-12,0.00189,0.0006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-13,0.00189,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-14,0.00189,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-15,0.00189,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-18,0.00189,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-19,0.00185,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-20,0.00183,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-21,0.0018,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-22,0.00179,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-25,0.0018,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-26,0.00181,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-27,0.0018,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-02-28,0.00179,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-01,0.00177,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-04,0.00177,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-05,0.00177,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-06,0.00176,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-07,0.00178,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-08,0.00177,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-11,0.00178,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-12,0.00179,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-13,0.00178,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-14,0.00179,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-15,0.00178,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-18,0.00173,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-19,0.00172,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-20,0.00174,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-21,0.00174,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-22,0.00175,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-25,0.00174,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-26,0.00174,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-27,0.00174,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-28,0.00172,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-03-29,0.00172,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-01,0.00171,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-02,0.00171,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-03,0.00169,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-04,0.0017,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-05,0.0017,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-08,0.00171,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-09,0.00174,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-10,0.00173,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-11,0.00174,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-12,0.0017,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-15,0.00166,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-16,0.00168,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-17,0.00162,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-18,0.00163,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-19,0.0016,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-22,0.00159,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-23,0.00157,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-24,0.0016,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-25,0.00164,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-26,0.00162,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-29,0.00164,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-04-30,0.00162,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-05-01,0.00158,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2013-05-02,0.00159,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
