Date,copper_price,CU_Cathode_FM,CU_Cathode_US_DOM,CU_Cathode_RSA,CU_Cathode_Rotterdam,CU_Cathode_Germany,CU_Cathode_Shangai,CU_Cathode_Japan,CU_Cathode_Taiwan,CU_Cathode_Seasia,Heavy_CU_Wire_1,Heavy_CU_Wire_2,Redbrass_Scrap,Yellowbrass_Scrap,Cu_Wire_Barley,Cu_Wire_Berry,Heavy_CU_Scrap,Cu_Wire_Scrap,Production,Consumption,CU_Concentrate_TC,CU_Concentrate_RC
2014-01-05,7320.2,0.0017319999999999998,0.00072,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00144,0.00146,0.00124,0.0010400000000000001,0.0016399999999999997,0.00162,0.0016,0.0015239999999999997,5287.0,5533.0,111.76000000000002,11.175999999999998
2014-01-12,7336.5,0.00173,0.00072,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00144,0.00146,0.00124,0.0010400000000000001,0.001642,0.0016219999999999997,0.0016040000000000002,0.001526,5287.0,5533.0,111.742,11.1742
2014-01-19,7304.8,0.0017079999999999999,0.00072,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00144,0.00146,0.00124,0.0010400000000000001,0.0016320000000000002,0.0016060000000000002,0.001592,0.0015119999999999999,5287.0,5533.0,111.72999999999999,11.173
2014-01-26,7181.0,0.0016640000000000001,0.00072,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00143,0.00145,0.001234,0.0010400000000000001,0.0015940000000000004,0.0015619999999999998,0.0015540000000000003,0.00147,5287.0,5533.0,111.72999999999999,11.173
2014-02-02,7121.5,0.001644,0.00072,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00139,0.00141,0.00123,0.001028,0.0015780000000000002,0.0015500000000000002,0.0015439999999999998,0.0014579999999999999,5287.0,5533.0,111.72999999999999,11.173
2014-02-09,7163.5,0.001682,0.00072,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00139,0.00141,0.00123,0.0010199999999999999,0.001592,0.001572,0.00156,0.00148,5287.0,5533.0,111.72999999999999,11.173
2014-02-16,7206.3,0.001696,0.00072,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00139,0.00141,0.00123,0.0010199999999999999,0.001616,0.0015940000000000004,0.001578,0.001498,5287.0,5533.0,102.09,10.209
2014-02-23,7117.3,0.001676,0.00072,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00139,0.00141,0.00123,0.0010199999999999999,0.00159,0.0015620000000000002,0.001558,0.001472,5287.0,5533.0,100.414,10.0414
2014-03-02,7031.0,0.0016479999999999997,0.00072,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00139,0.00141,0.00123,0.0010199999999999999,0.0015660000000000001,0.0015400000000000001,0.001536,0.0014459999999999998,5567.0,5757.0,93.71,9.371
2014-03-09,6583.9,0.001552,0.00072,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.0013700000000000001,0.00139,0.001212,0.000996,0.00147,0.0014399999999999999,0.001438,0.001348,5567.0,5757.0,93.344,9.334399999999999
2014-03-16,6488.3,0.001534,0.0007599999999999999,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.0012900000000000001,0.00131,0.001194,0.0009739999999999998,0.0014719999999999998,0.0014420000000000001,0.0014399999999999999,0.0013440000000000001,5567.0,5757.0,91.88,9.187999999999999
2014-03-23,6574.5,0.0015480000000000001,0.0007700000000000001,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.001294,0.001316,0.00119,0.00097,0.00149,0.0014600000000000001,0.0014580000000000003,0.001366,5567.0,5757.0,91.88,9.187999999999999
2014-03-30,6652.8,0.0015619999999999998,0.0007700000000000001,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00131,0.00134,0.00119,0.0009639999999999999,0.001506,0.00148,0.0014759999999999999,0.001378,5567.0,5757.0,103.08,10.308
2014-04-06,6643.3,0.0015699999999999998,0.0007700000000000001,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00131,0.00134,0.00119,0.0009599999999999999,0.00151,0.0014839999999999999,0.00148,0.0013800000000000002,5567.0,5757.0,103.08,10.308
2014-04-13,6626.5,0.001562,0.0007700000000000001,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00131,0.00134,0.00119,0.0009599999999999999,0.0015099999999999998,0.001482,0.001478,0.001376,5567.0,5757.0,104.984,10.4984
2014-04-20,6697.5,0.001584,0.000782,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00131,0.00134,0.00119,0.0009599999999999999,0.0015339999999999998,0.001508,0.0015,0.001398,5567.0,5757.0,105.46,10.546
2014-04-27,6729.1,0.001568,0.0008,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.001328,0.0013579999999999998,0.00119,0.0009599999999999999,0.001524,0.0014960000000000002,0.0014919999999999998,0.0013939999999999998,5567.0,5757.0,104.81800000000001,10.4818
2014-05-04,6722.125,0.001574,0.0008,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00134,0.00137,0.001184,0.0009479999999999998,0.0015220000000000001,0.001496,0.00149,0.001376,5567.0,5757.0,104.39000000000001,10.439
2014-05-11,6938.0,0.001618,0.0008,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00134,0.001382,0.001186,0.0009400000000000001,0.001568,0.001538,0.001532,0.001416,5567.0,5757.0,101.114,10.1114
2014-05-18,6941.8,0.001616,0.0008,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00134,0.00139,0.00119,0.0009400000000000001,0.0015699999999999998,0.0015420000000000002,0.001536,0.001418,5567.0,5757.0,96.2,9.62
2014-05-25,7005.125,0.0016200000000000003,0.0008,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00134,0.00139,0.00119,0.0009519999999999999,0.001572,0.001546,0.0015400000000000001,0.0014199999999999998,5567.0,5757.0,98.03,9.803
2014-06-01,6845.7,0.001592,0.0008,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00134,0.00139,0.00119,0.0009599999999999999,0.001548,0.0015220000000000001,0.0015160000000000002,0.001404,5890.0,5828.0,105.35,10.535
2014-06-08,6689.8,0.001554,0.0008,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.0013340000000000001,0.001384,0.001184,0.0009599999999999999,0.00151,0.00149,0.0014860000000000001,0.00137,5890.0,5828.0,104.52000000000001,10.452
2014-06-15,6738.6,0.0015700000000000002,0.0008,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00131,0.0013599999999999999,0.00118,0.0009599999999999999,0.001532,0.0015080000000000002,0.001502,0.001394,5890.0,5828.0,101.2,10.12
2014-06-22,6920.5,0.0016140000000000002,0.0008,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00131,0.0013599999999999999,0.00118,0.0009599999999999999,0.001576,0.00155,0.0015440000000000002,0.0014399999999999999,5890.0,5828.0,101.2,10.12
2014-06-29,7060.0,0.001652,0.0008,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00131,0.0013599999999999999,0.00118,0.0009599999999999999,0.0016219999999999997,0.0015880000000000002,0.001582,0.001482,5890.0,5828.0,98.8,9.88
2014-07-06,7141.9,0.00166,0.0008,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00131,0.0013599999999999999,0.00118,0.0009599999999999999,0.0016280000000000003,0.001598,0.001584,0.0014880000000000002,5890.0,5828.0,98.8,9.88
2014-07-13,7085.2,0.0016440000000000003,0.000756,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.0013340000000000001,0.001392,0.00118,0.0009599999999999999,0.001608,0.0015800000000000002,0.001564,0.001466,5890.0,5828.0,96.0,9.6
2014-07-20,7089.9,0.0016359999999999999,0.0006900000000000001,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00134,0.0014,0.00118,0.0009599999999999999,0.0016100000000000003,0.0015800000000000002,0.0015700000000000002,0.0014700000000000002,5890.0,5828.0,95.3,9.53
2014-07-27,7110.3,0.001642,0.0006900000000000001,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00134,0.0014,0.001186,0.0009599999999999999,0.001604,0.001574,0.0015700000000000002,0.001472,5890.0,5828.0,96.62,9.661999999999999
2014-08-03,7040.0,0.001624,0.0006900000000000001,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00134,0.0014,0.0011959999999999998,0.0009659999999999998,0.001584,0.001552,0.001552,0.0014520000000000002,5890.0,5828.0,98.6,9.86
2014-08-10,6940.1,0.00159,0.0006900000000000001,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.00133,0.00139,0.001194,0.00097,0.0015480000000000001,0.001516,0.0015140000000000002,0.001424,5890.0,5828.0,100.58,10.058
2014-08-17,6971.5,0.001604,0.0006900000000000001,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.0012900000000000001,0.00135,0.0011959999999999998,0.00097,0.001562,0.0015379999999999999,0.001526,0.001444,5890.0,5828.0,108.5,10.85
2014-08-24,7043.75,0.0016140000000000002,0.0006900000000000001,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.0012900000000000001,0.00135,0.0012,0.00097,0.001576,0.001556,0.0015400000000000001,0.001458,5890.0,5828.0,108.72,10.872
2014-08-31,6959.8,0.0016,0.0006900000000000001,74497.824,40.0,85.0,62.5,62.5,65.0,65.0,0.0012900000000000001,0.00135,0.001194,0.0009819999999999998,0.00156,0.001534,0.001524,0.00144,5890.0,5828.0,109.6,10.96
2014-09-07,6912.0,0.001584,0.000678,75385.048,40.0,85.0,62.5,62.5,65.0,65.0,0.0012900000000000001,0.00135,0.001184,0.00099,0.001542,0.0015119999999999999,0.0015040000000000001,0.001424,6090.0,6094.0,109.6,10.96
2014-09-14,6898.5,0.001586,0.00066,75986.464,40.0,85.0,62.5,62.5,65.0,65.0,0.0012900000000000001,0.00134,0.001186,0.00099,0.0015420000000000002,0.0015140000000000002,0.001504,0.001424,6090.0,6094.0,112.4,11.24
2014-09-21,6773.2,0.001552,0.00066,75609.966,40.0,85.0,62.5,62.5,65.0,65.0,0.0012900000000000001,0.00134,0.00119,0.00099,0.0015019999999999999,0.0014759999999999999,0.0014659999999999999,0.001378,6090.0,6094.0,112.4,11.24
2014-09-28,6717.0,0.0015400000000000001,0.00066,75553.622,40.0,85.0,62.5,62.5,65.0,65.0,0.0012699999999999999,0.00133,0.001172,0.00099,0.001498,0.001474,0.0014579999999999999,0.001368,6090.0,6094.0,113.28,11.328
2014-10-05,6729.3,0.001544,0.00066,75246.58,40.0,85.0,62.5,62.5,65.0,65.0,0.0012699999999999999,0.00133,0.001172,0.000984,0.0015,0.00148,0.00146,0.001376,6090.0,6094.0,113.5,11.35
2014-10-12,6724.5,0.00154,0.00066,74457.58,40.0,85.0,62.5,62.5,65.0,65.0,0.001258,0.0013180000000000002,0.00118,0.00098,0.001498,0.001476,0.001454,0.001376,6090.0,6094.0,114.46000000000001,11.446
2014-10-19,6696.7,0.0015480000000000001,0.00066,73799.726,40.0,85.0,62.5,62.5,65.0,65.0,0.00125,0.00131,0.00118,0.00098,0.0014939999999999999,0.001474,0.0014539999999999998,0.001376,6090.0,6094.0,115.1,11.51
2014-10-26,6827.1,0.001574,0.00066,74569.472,40.0,85.0,62.5,62.5,65.0,65.0,0.00125,0.00131,0.001168,0.00098,0.001518,0.0014960000000000002,0.0014759999999999999,0.001398,6090.0,6094.0,114.2,11.42
2014-11-02,6710.8,0.001554,0.00066,74623.702,40.0,85.0,62.5,62.5,65.0,65.0,0.00125,0.00131,0.001154,0.0009679999999999999,0.001498,0.0014719999999999998,0.0014500000000000001,0.00137,6090.0,6094.0,110.6,11.06
2014-11-09,6725.3,0.00155,0.00066,75572.916,40.0,85.0,62.5,62.5,65.0,65.0,0.00125,0.00131,0.00115,0.0009599999999999999,0.0014939999999999999,0.001464,0.001446,0.001366,6090.0,6094.0,109.6,10.96
2014-11-16,6725.8,0.001546,0.00066,74346.392,40.0,85.0,62.5,62.5,65.0,65.0,0.00125,0.00131,0.00115,0.0009599999999999999,0.0014919999999999998,0.0014659999999999999,0.001446,0.001362,6090.0,6094.0,105.6,10.56
2014-11-23,6642.6,0.0015140000000000002,0.00066,71623.24600000001,40.0,85.0,62.5,62.5,65.0,65.0,0.00125,0.00131,0.00115,0.0009599999999999999,0.0014639999999999996,0.0014279999999999998,0.001414,0.0013339999999999997,6090.0,6094.0,105.47999999999999,10.548
2014-11-30,6463.6,0.0014919999999999998,0.0006720000000000001,71954.024,40.0,85.0,62.5,62.5,65.0,65.0,0.00118,0.00121,0.001138,0.0009359999999999999,0.001426,0.001396,0.00138,0.0013000000000000002,6090.0,6094.0,105.0,10.5
2014-12-07,6468.1,0.0014959999999999997,0.0006900000000000001,74367.214,40.0,85.0,62.5,62.5,65.0,65.0,0.00118,0.00121,0.0011300000000000001,0.00092,0.001432,0.0014059999999999997,0.0013920000000000002,0.001312,5480.0,5414.0,105.0,10.5
2014-12-14,6410.4,0.001482,0.0006900000000000001,75205.992,40.0,85.0,62.5,62.5,65.0,65.0,0.00118,0.00121,0.0011300000000000001,0.00092,0.001414,0.001382,0.0013700000000000001,0.0012920000000000002,5480.0,5414.0,106.8,10.68
2014-12-21,6383.5,0.00148,0.0006900000000000001,74124.89799999999,40.0,85.0,62.5,62.5,65.0,65.0,0.00118,0.00121,0.0011300000000000001,0.00092,0.001408,0.0013739999999999998,0.001364,0.001284,5480.0,5414.0,106.8,10.68
2014-12-28,6332.5,0.001454,0.0006900000000000001,73533.372,40.0,85.0,62.5,62.5,65.0,65.0,0.001168,0.001198,0.0011300000000000001,0.00092,0.0013980000000000002,0.001362,0.00135,0.001272,5480.0,5414.0,106.8,10.68
2015-01-04,6191.7,0.00143,0.0006900000000000001,72334.57800000001,40.0,85.0,62.5,62.5,65.0,65.0,0.00116,0.00119,0.0011120000000000001,0.000908,0.0013579999999999998,0.0013260000000000001,0.0013219999999999998,0.001238,5480.0,5414.0,106.8,10.68
2015-01-11,5810.4,0.0013520000000000001,0.0007020000000000001,66838.48199999999,40.0,85.0,62.5,62.5,65.0,65.0,0.001104,0.001134,0.001058,0.000876,0.001284,0.0012540000000000001,0.00125,0.001168,5480.0,5414.0,105.8,10.58
2015-01-18,5677.0,0.001334,0.00072,65582.46800000001,40.0,85.0,62.5,62.5,65.0,65.0,0.0010199999999999999,0.00105,0.0010180000000000002,0.00086,0.001268,0.0012419999999999998,0.001236,0.001158,5480.0,5414.0,104.3,10.43
2015-01-25,5485.6,0.0012940000000000002,0.000724,63211.638,40.0,85.0,62.5,62.5,65.0,65.0,0.0010099999999999998,0.00104,0.00101,0.000848,0.001224,0.001194,0.001194,0.0011099999999999999,5480.0,5414.0,103.96,10.395999999999999
2015-02-01,5645.1,0.0013260000000000001,0.00073,64691.156,40.0,85.0,62.5,62.5,65.0,65.0,0.00097,0.001,0.000998,0.000822,0.0012679999999999998,0.001238,0.001238,0.00115,5480.0,5414.0,102.6,10.26
2015-02-08,5665.7,0.0013260000000000001,0.00073,66074.612,40.0,85.0,62.5,62.5,65.0,65.0,0.0009819999999999998,0.001014,0.000984,0.000822,0.00127,0.00124,0.0012439999999999999,0.001152,5480.0,5414.0,102.3,10.23
2015-02-15,5698.9,0.0013419999999999999,0.00073,66390.206,40.0,85.0,62.5,62.5,65.0,65.0,0.00103,0.00107,0.00098,0.0008240000000000001,0.001284,0.0012499999999999998,0.00125,0.001166,5480.0,5414.0,101.1,10.11
2015-02-22,5798.6,0.001382,0.000714,67018.704,40.0,85.0,62.5,62.5,65.0,65.0,0.001034,0.0010760000000000001,0.00098,0.0008199999999999999,0.001306,0.0012720000000000001,0.00127,0.001186,5480.0,5414.0,100.11999999999999,10.011999999999999
2015-03-01,5863.1,0.0013700000000000001,0.0006900000000000001,68950.474,40.0,85.0,62.5,62.5,65.0,65.0,0.00105,0.0011,0.00098,0.0008199999999999999,0.001306,0.001274,0.00127,0.001186,5611.0,5723.0,96.2,9.62
2015-03-08,5819.0,0.0013599999999999999,0.0006900000000000001,71196.06999999999,40.0,85.0,62.5,62.5,65.0,65.0,0.00105,0.0011,0.00098,0.000808,0.001294,0.0012640000000000001,0.0012619999999999999,0.00118,5611.0,5723.0,96.7,9.669999999999998
2015-03-15,5813.1,0.0013659999999999998,0.0006900000000000001,71637.77200000001,40.0,85.0,62.5,62.5,65.0,65.0,0.00105,0.0011,0.00098,0.0008,0.0013059999999999999,0.001278,0.001268,0.001182,5611.0,5723.0,98.7,9.87
2015-03-22,6146.4,0.0014340000000000002,0.0006900000000000001,73312.65800000001,40.0,85.0,62.5,62.5,65.0,65.0,0.00105,0.0011,0.000998,0.0008,0.001374,0.001348,0.001336,0.001244,5611.0,5723.0,98.7,9.87
2015-03-29,6036.6,0.0014099999999999998,0.0006900000000000001,72830.724,40.0,85.0,62.5,62.5,65.0,65.0,0.001068,0.0011119999999999997,0.00101,0.0007940000000000001,0.001346,0.001324,0.001312,0.0012200000000000002,5611.0,5723.0,98.62,9.861999999999998
2015-04-05,6040.5,0.001408,0.0006900000000000001,71761.106,40.0,85.0,62.5,62.5,65.0,65.0,0.00108,0.00112,0.00101,0.0007900000000000001,0.0013440000000000001,0.0013140000000000003,0.001304,0.001214,5611.0,5723.0,98.6,9.86
2015-04-12,5996.7,0.001406,0.0006900000000000001,72278.806,40.0,85.0,62.5,62.5,65.0,65.0,0.001068,0.001114,0.00101,0.0007900000000000001,0.0013440000000000001,0.00132,0.00131,0.00121,5611.0,5723.0,97.22,9.722000000000001
2015-04-19,5972.9,0.001388,0.0006900000000000001,72482.118,40.0,85.0,62.5,62.5,65.0,65.0,0.00106,0.0011099999999999999,0.00101,0.0007900000000000001,0.0013340000000000001,0.0013080000000000001,0.0012980000000000001,0.0011979999999999998,5611.0,5723.0,96.3,9.63
2015-04-26,6172.3,0.001448,0.0006900000000000001,73118.87,40.0,85.0,62.5,62.5,65.0,65.0,0.001076,0.001124,0.00101,0.0007900000000000001,0.001394,0.0013700000000000001,0.0013599999999999999,0.00126,5611.0,5723.0,94.93999999999998,9.494
2015-05-03,6401.2,0.0014960000000000002,0.0006900000000000001,76480.716,40.0,85.0,62.5,62.5,65.0,65.0,0.00114,0.00118,0.001016,0.000802,0.0014420000000000001,0.001414,0.001404,0.001304,5611.0,5723.0,92.9,9.29
2015-05-10,6396.4,0.001504,0.0006900000000000001,76496.192,40.0,85.0,62.5,62.5,65.0,65.0,0.00114,0.00118,0.0010259999999999998,0.000828,0.0014380000000000003,0.0014119999999999996,0.001402,0.001302,5611.0,5723.0,93.38000000000001,9.338
2015-05-17,6259.7,0.0014680000000000001,0.0006900000000000001,74225.726,40.0,85.0,62.5,62.5,65.0,65.0,0.00114,0.00118,0.00103,0.0008400000000000001,0.001404,0.001372,0.0013679999999999999,0.0012679999999999998,5611.0,5723.0,95.3,9.53
2015-05-24,6124.5,0.0014379999999999998,0.0006900000000000001,73515.296,40.0,85.0,62.5,62.5,65.0,65.0,0.00114,0.00118,0.0010240000000000002,0.0008400000000000001,0.0013679999999999999,0.0013320000000000003,0.00133,0.00123,5611.0,5723.0,94.47999999999999,9.447999999999999
2015-05-31,5967.9,0.0013999999999999998,0.000678,73202.626,40.0,85.0,62.5,62.5,65.0,65.0,0.00109,0.0011300000000000001,0.0010199999999999999,0.0008400000000000001,0.0013419999999999999,0.001304,0.0013000000000000002,0.0012000000000000001,5611.0,5723.0,91.2,9.12
2015-06-07,5948.8,0.001394,0.00066,74015.286,40.0,85.0,62.5,62.5,65.0,65.0,0.00109,0.0011300000000000001,0.0010199999999999999,0.0008400000000000001,0.001334,0.0013000000000000002,0.0013000000000000002,0.0012000000000000001,5810.0,5961.0,91.2,9.12
2015-06-14,5737.1,0.001342,0.00066,70946.774,40.0,85.0,62.5,62.5,65.0,65.0,0.0010400000000000001,0.00108,0.001008,0.0008400000000000001,0.0012900000000000001,0.0012540000000000001,0.0012540000000000001,0.001154,5810.0,5961.0,86.8,8.68
2015-06-21,5716.5,0.0013440000000000001,0.00066,69487.53,40.0,85.0,62.5,62.5,65.0,65.0,0.0010400000000000001,0.00108,0.001,0.0008400000000000001,0.001288,0.001252,0.00125,0.001154,5810.0,5961.0,86.8,8.68
2015-06-28,5753.2,0.0013480000000000002,0.00066,70494.90199999999,40.0,85.0,62.5,62.5,65.0,65.0,0.0010340000000000002,0.00108,0.001,0.0008400000000000001,0.0012980000000000001,0.001258,0.001258,0.00116,5810.0,5961.0,81.67999999999999,8.168
2015-07-05,5504.6,0.00129,0.00066,68492.686,40.0,85.0,62.5,62.5,65.0,65.0,0.00103,0.00108,0.000976,0.00081,0.001238,0.0012059999999999998,0.0012059999999999998,0.001106,5810.0,5961.0,80.4,8.04
2015-07-12,5540.0,0.0012980000000000001,0.00066,68802.15800000001,40.0,85.0,62.5,62.5,65.0,65.0,0.001,0.00105,0.0009599999999999999,0.0007900000000000001,0.001248,0.001212,0.001212,0.001112,5810.0,5961.0,83.76,8.376000000000001
2015-07-19,5363.1,0.001246,0.00066,66606.052,40.0,85.0,62.5,62.5,65.0,65.0,0.00098,0.00103,0.0009599999999999999,0.0007900000000000001,0.001202,0.001164,0.001164,0.0010659999999999999,5810.0,5961.0,86.0,8.6
2015-07-26,5238.5,0.0012219999999999998,0.000684,66200.91,40.0,85.0,62.5,62.5,65.0,65.0,0.0009660000000000001,0.0010140000000000001,0.0009599999999999999,0.0007900000000000001,0.001176,0.0011439999999999998,0.001142,0.0010420000000000002,5810.0,5961.0,85.44,8.544
2015-08-02,5172.8,0.00121,0.00072,65807.16,40.0,85.0,62.5,62.5,65.0,65.0,0.00091,0.00095,0.000954,0.0007900000000000001,0.001158,0.0011300000000000001,0.0011259999999999998,0.001026,5810.0,5961.0,83.2,8.32
2015-08-09,5139.4,0.0012159999999999999,0.00072,65678.65400000001,40.0,85.0,62.5,62.5,65.0,65.0,0.000908,0.00095,0.00095,0.0007900000000000001,0.001164,0.00114,0.001132,0.001032,5810.0,5961.0,83.4,8.34
2015-08-16,5042.9,0.001186,0.00072,65108.31800000001,40.0,85.0,62.5,62.5,65.0,65.0,0.0009,0.00095,0.0009380000000000001,0.0007719999999999999,0.0011360000000000003,0.0011179999999999999,0.001108,0.0010019999999999999,5810.0,5961.0,84.2,8.42
2015-08-23,5000.6,0.001184,0.0007080000000000001,65871.13,40.0,85.0,62.5,62.5,65.0,65.0,0.0009,0.00095,0.0009119999999999999,0.000754,0.0011359999999999999,0.001116,0.001104,0.0010040000000000001,5810.0,5961.0,85.52000000000001,8.552
2015-08-30,5137.2,0.0012000000000000001,0.0006900000000000001,68905.87,40.0,85.0,62.5,62.5,65.0,65.0,0.00089,0.00093,0.0009,0.00075,0.001154,0.001134,0.001122,0.001026,5810.0,5961.0,90.8,9.08
2015-09-06,5314.8,0.001242,0.0006900000000000001,72980.55600000001,40.0,85.0,62.5,62.5,65.0,65.0,0.00089,0.00093,0.000906,0.00075,0.0011940000000000002,0.001172,0.001156,0.001068,6216.0,6101.0,90.8,9.08
2015-09-13,5338.2,0.001248,0.0006900000000000001,71704.38600000001,40.0,85.0,62.5,62.5,65.0,65.0,0.000906,0.000954,0.000904,0.00075,0.001198,0.001176,0.0011620000000000003,0.001068,6216.0,6101.0,93.11999999999999,9.312
2015-09-20,5130.8,0.001192,0.0006900000000000001,70164.834,40.0,85.0,62.5,62.5,65.0,65.0,0.00091,0.0009599999999999999,0.000894,0.0007440000000000001,0.0011459999999999999,0.0011179999999999999,0.001106,0.00101,6216.0,6101.0,93.7,9.37
2015-09-27,5065.4,0.0011819999999999999,0.0006900000000000001,70747.178,40.0,85.0,62.5,62.5,65.0,65.0,0.0008920000000000001,0.0009359999999999999,0.00089,0.00074,0.001134,0.001106,0.0010999999999999998,0.001,6216.0,6101.0,97.9,9.79
2015-10-04,5207.9,0.0012159999999999999,0.0006900000000000001,70532.43400000001,40.0,85.0,62.5,62.5,65.0,65.0,0.00088,0.00092,0.000884,0.00074,0.001168,0.001142,0.0011359999999999999,0.001036,6216.0,6101.0,100.7,10.07
2015-10-11,5297.5,0.001236,0.0006900000000000001,70527.33600000001,40.0,85.0,62.5,62.5,65.0,65.0,0.000884,0.000928,0.00088,0.00074,0.001194,0.001166,0.001154,0.0010580000000000001,6216.0,6101.0,100.7,10.07
2015-10-18,5236.7,0.0012159999999999999,0.0006900000000000001,69840.462,40.0,85.0,62.5,62.5,65.0,65.0,0.00089,0.0009400000000000001,0.0008680000000000001,0.00074,0.001168,0.001142,0.001136,0.001036,6216.0,6101.0,100.7,10.07
2015-10-25,5185.6,0.001202,0.0006900000000000001,71071.67000000001,40.0,85.0,62.5,62.5,65.0,65.0,0.000886,0.0009340000000000002,0.00086,0.00074,0.0011519999999999998,0.001132,0.0011160000000000002,0.001022,6216.0,6101.0,101.7,10.17
2015-11-01,5101.0,0.001176,0.0006900000000000001,70515.21599999999,40.0,85.0,62.5,62.5,65.0,65.0,0.0008699999999999999,0.00091,0.0008539999999999999,0.000734,0.001128,0.001108,0.001088,0.000996,6216.0,6101.0,105.7,10.57
2015-11-08,4910.4,0.001134,0.0006900000000000001,69793.728,40.0,85.0,62.5,62.5,65.0,65.0,0.0008699999999999999,0.00091,0.0008499999999999998,0.00073,0.001084,0.00106,0.001038,0.0009480000000000001,6216.0,6101.0,105.6,10.559999999999999
2015-11-15,4686.8,0.0010739999999999999,0.0006900000000000001,65678.282,40.0,85.0,62.5,62.5,65.0,65.0,0.0008199999999999999,0.00086,0.000838,0.000706,0.001024,0.000998,0.000984,0.0009,6216.0,6101.0,105.2,10.52
2015-11-22,4577.3,0.00105,0.0006900000000000001,64573.386,40.0,85.0,62.5,62.5,65.0,65.0,0.0008199999999999999,0.00086,0.000812,0.0006720000000000001,0.0009980000000000002,0.000976,0.0009579999999999999,0.000878,6216.0,6101.0,105.2,10.52
2015-11-29,4593.1,0.001058,0.000666,66100.076,40.0,85.0,62.5,62.5,65.0,65.0,0.00074,0.0007900000000000001,0.0007940000000000001,0.00066,0.001008,0.0009819999999999998,0.0009659999999999998,0.0008880000000000001,6216.0,6101.0,102.2,10.22
2015-12-06,4603.8,0.00106,0.00063,68045.236,40.0,85.0,62.5,62.5,65.0,65.0,0.00074,0.0007900000000000001,0.0007900000000000001,0.00066,0.001012,0.00099,0.000976,0.0009,5753.0,5492.0,102.2,10.22
2015-12-13,4601.8,0.001064,0.00063,69622.394,40.0,85.0,62.5,62.5,65.0,65.0,0.00074,0.0007900000000000001,0.0007900000000000001,0.00066,0.00102,0.000994,0.000984,0.000902,5753.0,5492.0,99.64,9.964
2015-12-20,4674.9,0.001082,0.00063,71084.65,40.0,85.0,62.5,62.5,65.0,65.0,0.00074,0.0007900000000000001,0.0007900000000000001,0.0006479999999999999,0.001042,0.001018,0.00101,0.0009219999999999999,5753.0,5492.0,99.0,9.9
2015-12-27,4693.9,0.001086,0.00063,72308.076,40.0,85.0,62.5,62.5,65.0,65.0,0.0007479999999999999,0.0007940000000000001,0.0007900000000000001,0.00064,0.0010459999999999998,0.001024,0.001016,0.0009260000000000001,5753.0,5492.0,97.8,9.780000000000001
2016-01-03,4578.5,0.001056,0.00063,72104.19200000001,40.0,85.0,62.5,62.5,65.0,65.0,0.0007599999999999999,0.0008,0.0007900000000000001,0.00064,0.001012,0.00099,0.000982,0.0008920000000000001,5753.0,5492.0,96.0,9.6
2016-01-10,4362.7,0.0010060000000000002,0.00061,72754.01599999999,40.0,85.0,62.5,62.5,65.0,65.0,0.000744,0.0007900000000000001,0.000784,0.00064,0.0009679999999999999,0.0009400000000000001,0.0009339999999999999,0.0008480000000000001,5753.0,5492.0,95.34,9.534
